ID,SIC_CD_3,CF_Number,Validity,Proximity,Sparsity,Realism,Robustness,QualityScore,Immutable_Violated
42602,F42,1,1.0,0.04383234414438286,0.3870967741935484,0.5826606911294817,1.0,0.8806583467976274,False
42602,F42,1,1.0,0.028264707196899205,0.3870967741935484,0.5800331226778657,1.0,0.8820961321860571,False
21259,L68,1,1.0,0.11157356399964975,0.45161290322580644,0.5794047870728224,1.0,0.8799382362554421,False
21259,L68,1,0.0,0.12531517221572072,0.45161290322580644,0.5749612904832645,0.0,0.21125100238815003,False
21259,L68,1,0.0,0.13926408705664287,0.45161290322580644,0.49093871553664764,0.1,0.2114763924117568,False
21259,L68,1,1.0,0.12104302367824965,0.41935483870967744,0.6022703332028931,1.0,0.8778424609149246,False
62150,G47,1,1.0,0.09498143304603612,0.3548387096774194,0.5182561281510005,1.0,0.8642348227535981,False
62150,G47,1,1.0,0.04988241192238504,0.3225806451612903,0.5994121338494587,1.0,0.8746789296764849,False
62150,G47,1,1.0,0.06763804665932213,0.3548387096774194,0.5596309979731872,1.0,0.8718701845545871,False
62150,G47,1,1.0,0.08994492512230404,0.3387096774193548,0.5330994451924478,1.0,0.8646515774988333,False
56319,G46,1,0.0,0.12457093476669802,0.3064516129032258,0.5446311772348247,0.1,0.20294576170792808,False
56319,G46,1,0.0,0.06713547079045427,0.2903225806451613,0.5760260053216557,0.0,0.1999125683529292,False
56319,G46,1,1.0,0.049249881427831224,0.2903225806451613,0.5942009784711861,1.0,0.8705859641876129,False
56319,G46,1,0.0,0.09858534868650891,0.2903225806451613,0.5741073725604073,0.0,0.1962049560576733,False
51029,G46,1,0.0,0.0694062076958864,0.3387096774193548,0.6133797315446834,0.0,0.20918702236312797,False
51029,G46,1,0.0,0.08899873397941291,0.3387096774193548,0.608363834923664,0.0,0.20645275315151176,False
51029,G46,1,0.0,0.0929953048844647,0.3387096774193548,0.6022838448191961,0.0,0.20533313526156513,False
51029,G46,1,0.0,0.09650611958802754,0.3387096774193548,0.5983947366986411,0.5,0.2600664771699965,False
132663,G46,1,1.0,0.07496165271725312,0.20967741935483872,0.5759622175341569,0.9,0.8456308871301936,False
132663,G46,1,1.0,0.09129924706256523,0.20967741935483872,0.5660950364476072,1.0,0.8538303565266534,False
132663,G46,1,1.0,0.1428464788739302,0.20967741935483872,0.4587554192375073,0.6,0.7917318177464906,False
132663,G46,1,0.0,0.11105869231185175,0.20967741935483872,0.5446437702103807,0.1,0.193695833028152,False
62995,G46,1,0.0,0.06891920260649285,0.3870967741935484,0.601397540343596,0.0,0.21328612354785015,False
62995,G46,1,1.0,0.09539789645130964,0.3548387096774194,0.5380653721484472,1.0,0.8663895761527285,False
62995,G46,1,0.0,0.08418818015447142,0.3548387096774194,0.5988742995835838,0.0,0.20772498101183687,False
62995,G46,1,1.0,0.10459872886242907,0.3548387096774194,0.5113422169062738,1.0,0.8623980219690294,False
146128,L68,1,0.0,0.13411751546346454,0.2903225806451613,0.5917884569019216,0.0,0.19422150245373537,False
146128,L68,1,1.0,0.1263065079520859,0.2903225806451613,0.6000901945438152,0.4,0.7960118074707656,False
146128,L68,1,1.0,0.1543978945422453,0.27419354838709675,0.5889512216816064,0.6,0.8120829861696064,False
146128,L68,1,1.0,0.14556318098531856,0.27419354838709675,0.5882340604556024,0.5,0.8018738253174867,False
83429,G46,1,0.0,0.10070918967702804,0.3064516129032258,0.5845443185392527,0.0,0.19892074908505006,False
83429,G46,1,0.0,0.12204804913176263,0.3064516129032258,0.5955485803189233,0.0,0.19777246045448738,False
83429,G46,1,0.0,0.12529765939469978,0.3064516129032258,0.5907832522970018,0.0,0.19688191175616976,False
83429,G46,1,0.0,0.1257725010000973,0.3064516129032258,0.5798185696893289,0.0,0.19561085351027307,False
